CustomerID,TotalOrders,TotalRevenue,AverageRevenue
96773,6,2511509.3983,418584.899716667
98514,2,687197.8617,343598.93085
12838,3,1176562.599,392187.533
14815,3,1075672.4964,358557.4988
17394,10,1978869.8274,197886.98274
17802,2,446755.6192,223377.8096
19680,2,503120.0325,251560.01625
21805,8,1836297.7386,229537.217325
29610,7,1673082.3237,239011.760528571
31202,11,1658893.5122,150808.501109091
32042,8,1398596.1723,174824.5215375
32622,8,2000632.8906,250079.111325
34208,4,458416.164,114604.041
40597,6,1743640.1652,290606.6942
44926,9,2943069.0237,327007.6693
45376,6,471477.4563,78579.57605
49714,8,2531572.8737,316446.6092125
53939,7,2224254.3907,317750.627242857
54233,9,2149718.4254,238857.602822222
54390,3,872267.5569,290755.8523
56925,8,2313166.0361,289145.7545125
60505,4,780718.1869,195179.546725
61736,3,1156606.5204,385535.5068
67166,2,1895682.3268,947841.1634
72829,6,1583133.396,263855.566
74435,5,1359835.2906,271967.05812
76793,5,1789395.9322,357879.18644
81868,8,2253192.6622,281649.082775
14311,4,705159.9994,176289.99985
16147,6,1343240.2396,223873.373266667
22539,7,3626061.0244,518008.717771429
23280,4,1414992.4418,353748.11045
29690,2,157415.519,78707.7595
30839,4,812035.5672,203008.8918
32831,5,1460950.4751,292190.09502
33881,4,308590.7594,77147.68985
37142,6,2449264.9788,408210.8298
48657,4,1592922.4098,398230.60245
56419,6,983244.8088,163874.1348
59180,5,818388.5808,163677.71616
63229,4,531217.3034,132804.32585
63528,6,1187114.2565,197852.376083333
66424,4,1518798.5168,379699.6292
67412,7,1780970.4635,254424.351928571
72088,8,1610950.9182,201368.864775
72550,6,1362648.6164,227108.102733333
77930,10,3436014.2394,343601.42394
79781,5,1510238.6104,302047.72208
81913,5,1071072.6782,214214.53564
85023,6,2059649.7987,343274.96645
85091,4,853727.8974,213431.97435
91215,4,823616.151,205904.03775
93957,1,354097.588,354097.588
98848,3,801065.475,267021.825
11783,4,1342556.7948,335639.1987
12053,7,2619087.4738,374155.3534
14889,2,256166.4846,128083.2423
17125,9,3003497.8562,333721.984022222
18210,6,2045976.2354,340996.039233333
18245,7,2470174.5157,352882.073671429
20831,4,1359351.355,339837.83875
23506,5,1243461.2138,248692.24276
24016,6,769730.6092,128288.434866667
24159,6,1252331.6794,208721.946566667
24271,6,982218.5037,163703.08395
36636,4,1156555.6272,289138.9068
40401,4,1410809.684,352702.421
44300,6,1099570.966,183261.827666667
46863,10,2434519.6979,243451.96979
51733,3,821798.2866,273932.7622
54535,7,1214309.5623,173472.794614286
61155,4,1100105.3206,275026.33015
61799,6,2373644.7943,395607.465716667
63061,9,2886175.5328,320686.170311111
75177,7,1589805.0787,227115.011242857
76757,5,1217601.5143,243520.30286
78341,6,2002018.7673,333669.79455
84813,6,1553891.1265,258981.854416667
86844,5,933312.688,186662.5376
94106,5,1811871.5692,362374.31384
94619,4,636427.9733,159106.993325
96975,2,474036.9788,237018.4894
97893,5,1127847.9402,225569.58804
13806,4,1158858.646,289714.6615
13819,8,1797988.063,224748.507875
17616,5,1711726.3015,342345.2603
18419,9,2870780.8421,318975.649122222
24031,7,1509267.0703,215609.581471429
24790,6,2046930.0078,341155.0013
28672,9,2829331.5988,314370.177644445
30602,11,2628546.9396,238958.812690909
34634,8,2526982.1082,315872.763525
39018,6,1707427.3167,284571.21945
39524,12,4361627.3045,363468.942041667
41331,9,3300525.302,366725.033555556
42844,11,3047908.6236,277082.602145455
44906,7,1256277.124,179468.160571429
45248,3,1243342.6313,414447.543766667
46106,4,1145049.7304,286262.4326
46417,6,1565084.4463,260847.407716667
47424,6,1351647.2656,225274.544266667
53976,5,834039.9554,166807.99108
58585,11,3360510.102,305500.918363636
61576,5,976350.1987,195270.03974
64433,5,1819549.0233,363909.80466
65463,3,340936.894,113645.631333333
65927,5,1381730.8824,276346.17648
69016,9,2666495.0632,296277.229244445
72717,2,215316.1008,107658.0504
72790,4,1790980.8986,447745.22465
73775,10,3278911.3743,327891.13743
74773,7,2250354.0631,321479.151871429
80541,6,2770258.3349,461709.722483333
81540,8,2269577.3785,283697.1723125
84816,11,2958491.5976,268953.7816
85318,4,882577.619,220644.40475
85438,5,877191.444,175438.2888
86442,6,1520656.1536,253442.692266667
90566,5,1408696.3588,281739.27176
96575,9,1683125.7512,187013.972355556
98761,6,1243984.778,207330.796333333
12964,4,1422615.588,355653.897
15495,6,964185.1493,160697.524883333
27998,5,963571.8726,192714.37452
32438,8,2447553.4046,305944.175575
34979,10,1713815.0621,171381.50621
35743,4,1559887.14,389971.785
36545,7,1406518.2735,200931.181928571
36988,4,845923.521,211480.88025
38090,5,1237661.5099,247532.30198
40110,8,3078696.1841,384837.0230125
40362,4,1180871.0536,295217.7634
42782,7,1217795.1032,173970.729028571
44416,6,1307156.227,217859.371166667
48704,5,1369836.934,273967.3868
49512,6,1730313.9457,288385.657616667
58902,4,1432633.9284,358158.4821
62666,10,2994000.528,299400.0528
65373,5,825135.3974,165027.07948
65781,6,2017582.879,336263.813166667
70836,7,2494756.5659,356393.795128571
70857,6,1355662.245,225943.7075
74543,6,1101032.3316,183505.3886
76276,4,1770997.3132,442749.3283
76751,7,2197160.9817,313880.140242857
83824,8,1633076.7899,204134.5987375
85591,4,1222685.7884,305671.4471
86011,7,1250193.2286,178599.032657143
87476,6,2674647.02,445774.503333333
93289,7,1187664.523,169666.360428571
94237,4,839569.7324,209892.4331
12993,5,1135709.4859,227141.89718
20423,6,919768.4209,153294.736816667
23999,8,2165137.8548,270642.23185
27212,6,1119440.9838,186573.4973
29588,4,1410688.5625,352672.140625
30913,4,466305.8416,116576.4604
39887,3,559423.6732,186474.557733333
42105,4,1285060.6999,321265.174975
43506,6,1862467.5524,310411.258733333
44980,12,3627329.0998,302277.424983333
53118,9,1776155.5733,197350.619255556
57055,5,998216.3026,199643.26052
57991,7,2271328.5064,324475.500914286
59566,8,1645173.1534,205646.644175
63838,5,984043.2085,196808.6417
74753,10,3606740.9077,360674.09077
76228,3,1703673.1906,567891.063533334
77558,9,1647005.6043,183000.6227
80124,7,2020095.7267,288585.103814286
89821,4,1583942.005,395985.50125
96611,6,1337921.7265,222986.954416667
15416,3,1133184.5325,377728.1775
24916,10,2264233.7182,226423.37182
27762,6,1346028.1072,224338.017866667
39208,3,1383294.7358,461098.245266667
39735,7,2253665.0528,321952.1504
40778,11,2260035.763,205457.796636364
41223,9,2082546.8717,231394.096855556
44299,5,848686.4727,169737.29454
45300,9,3058715.6587,339857.295411111
49686,6,784882.0176,130813.6696
51830,4,871408.1415,217852.035375
51861,2,465712.1052,232856.0526
62338,3,1111348.2682,370449.422733333
64459,3,1079763.9724,359921.324133333
70137,4,2515326.2049,628831.551225
70794,5,866150.1864,173230.03728
72073,3,1070464.7266,356821.575533333
75984,7,1796099.4263,256585.632328572
76951,5,256842.726,51368.5452
77520,7,769860.0497,109980.0071
77841,8,1526511.457,190813.932125
78153,5,1467423.8163,293484.76326
93677,4,463398.381,115849.59525
94042,2,158701.8867,79350.94335
94338,5,1654503.8202,330900.76404
96613,8,2790825.6876,348853.21095
97112,5,966202.1796,193240.43592
16513,9,2437723.3785,270858.153166667
20011,7,1775438.7579,253634.108271429
23128,5,511454.0488,102290.80976
27806,5,635048.2244,127009.64488
30402,6,2343930.2188,390655.036466667
33214,4,777110.4731,194277.618275
37542,13,3964031.3367,304925.487438462
39482,3,575643.7542,191881.2514
43763,9,2826102.1165,314011.346277778
50004,2,223528.21,111764.105
52207,5,786313.6729,157262.73458
52388,6,1108605.7953,184767.63255
66720,6,2178654.4724,363109.078733333
67934,12,2129904.0006,177492.00005
76264,5,1958181.6132,391636.32264
80506,7,3307085.4562,472440.779457143
89095,3,541431.4613,180477.153766667
89147,2,343137.0272,171568.5136
90641,6,2508059.0742,418009.8457
90891,2,446687.52,223343.76
93662,9,2733806.202,303756.244666667
94544,6,1485720.6858,247620.1143
96190,5,908405.6222,181681.12444
99774,3,619407.1919,206469.063966667
14381,6,2995549.1591,499258.193183333
15857,6,2396675.5592,399445.926533333
16230,5,589802.7982,117960.55964
17584,6,1306075.8963,217679.31605
23809,10,2176493.2064,217649.32064
25003,7,2406429.9801,343775.711442857
31639,4,371579.7664,92894.9416
32066,11,2179430.8368,198130.076072727
39088,5,685869.0755,137173.8151
40454,7,1159122.5733,165588.939042857
45616,9,1414631.0072,157181.223022222
45631,5,698431.4788,139686.29576
47515,3,1051838.8686,350612.9562
50143,2,1027633.714,513816.857
50799,4,1792743.2835,448185.820875
59078,8,3633257.6575,454157.2071875
60698,6,1612440.5666,268740.094433333
61851,6,2435910.474,405985.079
69511,9,2406843.8847,267427.0983
70282,7,3316244.5932,473749.2276
70286,2,426958.8018,213479.4009
72835,5,1383104.9925,276620.9985
74031,5,1244029.6779,248805.93558
74635,5,1209918.0474,241983.60948
75088,5,1043063.9987,208612.79974
77924,7,1975310.905,282187.272142857
78515,4,1432857.2267,358214.306675
84077,6,3268699.4166,544783.2361
95013,6,2667176.8732,444529.478866667
96545,8,2747258.0677,343407.2584625
96559,7,2783983.6986,397711.956942857
99051,5,1654884.6688,330976.93376
99800,3,1191554.9483,397184.982766667
13786,4,313103.5118,78275.87795
25187,5,1451081.6181,290216.32362
26264,11,3818190.4588,347108.223527273
27973,10,2414234.6712,241423.46712
28716,2,309571.7118,154785.8559
29671,9,1360396.6362,151155.1818
30161,9,1600562.2212,177840.2468
33349,7,1754717.1842,250673.883457143
33909,2,1112110.1622,556055.0811
37051,9,1387519.6033,154168.844811111
42380,6,1548226.2956,258037.715933333
44363,9,1797088.9766,199676.552955556
47540,2,77808.3408,38904.1704
57823,9,3496346.6852,388482.965022222
58860,3,558236.1808,186078.726933333
59449,9,1793698.3923,199299.821366667
65581,8,2639728.2405,329966.0300625
66819,4,796561.6464,199140.4116
69599,6,2158346.2391,359724.373183333
70451,5,844833.2374,168966.64748
72117,2,85711.1408,42855.5704
73291,7,1564805.3868,223543.626685714
76358,8,3973810.7289,496726.3411125
83228,5,849732.8991,169946.57982
84453,10,2908351.123,290835.1123
84526,4,1115531.6916,278882.9229
84716,6,624413.715,104068.9525
85719,9,1792383.4685,199153.718722222
86702,3,977811.41,325937.136666667
87940,3,1297554.9816,432518.3272
91725,4,458092.1458,114523.03645
93234,5,883055.7474,176611.14948
93600,4,962246.9968,240561.7492
95001,7,1898589.9644,271227.137771429
96822,7,1728544.803,246934.971857143
99129,6,1932828.7161,322138.11935
11411,6,1102603.4501,183767.241683333
12050,4,58418.285,14604.57125
12909,7,959454.5955,137064.942214286
16362,5,1589061.1178,317812.22356
21915,6,2018959.9543,336493.325716667
22089,4,1824858.4228,456214.6057
23457,6,1740040.3761,290006.72935
25778,10,1761337.6883,176133.76883
26924,7,1767700.6445,252528.6635
34689,6,508101.709,84683.6181666667
37269,6,1836268.8462,306044.8077
37398,7,1586078.8148,226582.687828571
38330,6,921207.1736,153534.528933333
41335,10,2361697.2891,236169.72891
43900,4,1013659.939,253414.98475
45746,8,1268558.2269,158569.7783625
49924,4,1036179.2348,259044.8087
54521,7,1102606.6531,157515.236157143
56822,5,822920.9324,164584.18648
57951,4,907095.828,226773.957
58599,4,1241796.7764,310449.1941
59847,5,1292470.6536,258494.13072
61335,3,1539176.2238,513058.741266667
62125,5,741499.4731,148299.89462
68157,6,1739272.8808,289878.813466667
68974,4,919099.9968,229774.9992
69148,5,1876674.7344,375334.94688
71983,5,1420657.6656,284131.53312
80222,3,567307.3168,189102.438933333
83930,3,741468.7014,247156.2338
84194,7,3251117.8132,464445.401885714
89443,8,1473111.2756,184138.90945
89889,7,844769.7791,120681.397014286
92087,10,2254130.7106,225413.07106
92876,5,739250.5208,147850.10416
97299,4,1058087.9124,264521.9781
11670,7,1463023.8682,209003.409742857
13576,6,1431652.8794,238608.813233333
26901,5,2042247.4033,408449.48066
33431,9,1334346.4788,148260.719866667
36247,3,575797.4152,191932.471733333
41567,2,197500.3608,98750.1804
45299,4,1431411.9483,357852.987075
49149,11,3424032.0382,311275.639836364
49365,6,821805.8121,136967.63535
56261,6,2219045.6614,369840.943566667
56534,3,698230.2208,232743.406933333
58410,3,888918.5749,296306.191633333
62346,5,1516133.883,303226.7766
76090,7,2435742.2352,347963.176457143
84889,5,961818.9465,192363.7893
86894,7,2194558.2184,313508.316914286
97549,4,971626.4129,242906.603225
11103,2,883127.268,441563.634
11532,7,1995691.2116,285098.744514286
14019,3,396638.2413,132212.7471
19064,3,607648.7952,202549.5984
22581,9,1151458.7522,127939.861355556
23610,7,1101928.1056,157418.3008
23993,2,807890.643,403945.3215
41979,6,3482396.8403,580399.473383334
46483,6,1068489.222,178081.537
49794,2,832865.9262,416432.9631
51215,6,1492040.8633,248673.477216667
57578,4,967037.657,241759.41425
60652,7,1073662.232,153380.318857143
68277,3,616037.7227,205345.907566667
72558,8,2877320.555,359665.069375
76237,8,3681614.2689,460201.7836125
78569,6,973992.1385,162332.023083333
81314,3,1480089.4326,493363.1442
81653,10,3126902.7291,312690.27291
84484,8,2983213.1886,372901.648575
84932,6,1592656.1916,265442.6986
88142,3,515353.524,171784.508
91456,6,1646783.6843,274463.947383333
92971,8,2335907.885,291988.485625
93414,5,1139503.4796,227900.69592
10329,6,2630392.6617,438398.77695
10559,5,1574406.0835,314881.2167
12959,5,837456.8368,167491.36736
16273,4,890393.4004,222598.3501
18070,5,1007059.9845,201411.9969
22795,7,2365933.9268,337990.560971429
28035,7,2256262.109,322323.158428571
32960,4,1281188.5016,320297.1254
35317,3,867345.729,289115.243
39315,4,1315105.1588,328776.2897
39506,4,443176.7933,110794.198325
41496,6,1066867.5862,177811.264366667
42427,5,1754837.7304,350967.54608
46112,5,1178784.3568,235756.87136
50732,8,2100751.0501,262593.8812625
53244,6,2846142.6996,474357.1166
58652,9,4155644.4133,461738.268144445
63079,8,2255520.0679,281940.0084875
64063,4,1125367.7831,281341.945775
65700,1,648253.0314,648253.0314
67112,3,1415470.5651,471823.5217
71401,7,1286931.5836,183847.369085714
71698,4,2336354.6308,584088.6577
73149,4,1116425.6508,279106.4127
74388,4,393174.1025,98293.525625
74806,5,1216632.438,243326.4876
82555,5,700501.8966,140100.37932
84441,8,1594301.8652,199287.73315
85375,5,750480.4405,150096.0881
86568,4,1548217.5588,387054.3897
86717,6,2024647.6841,337441.280683333
86825,3,382747.2932,127582.431066667
87511,6,1327843.8659,221307.310983333
90504,5,1393451.8528,278690.37056
91245,3,1466474.054,488824.684666667
93267,3,1415380.1215,471793.373833333
94357,4,701952.9542,175488.23855
96665,4,844898.3323,211224.583075
99840,4,613546.1871,153386.546775
10935,4,1062454.8347,265613.708675
16855,4,1527055.7832,381763.9458
19635,4,735478.4765,183869.619125
20752,4,1089914.9122,272478.72805
20892,8,1645875.7312,205734.4664
23025,4,607762.7137,151940.678425
26008,6,1889005.3716,314834.2286
33418,4,253153.9454,63288.48635
40545,6,811915.721,135319.286833333
44811,9,2712747.0233,301416.335922222
49586,8,2191179.7652,273897.47065
50317,5,1426223.7105,285244.7421
51224,5,1609918.1067,321983.62134
53362,7,1498106.1578,214015.1654
57032,6,1138536.2908,189756.048466667
60449,5,936669.9186,187333.98372
62271,4,718633.0976,179658.2744
64227,4,423276.3723,105819.093075
70532,4,1048538.2923,262134.573075
76227,5,2433891.049,486778.2098
81786,12,2332156.2993,194346.358275
83405,5,1721540.4001,344308.08002
83591,4,648157.7208,162039.4302
84014,3,1281903.0169,427301.005633333
85631,8,1407826.5036,175978.31295
87659,9,1569685.3981,174409.488677778
92883,5,1011790.7063,202358.14126
92899,4,1338963.1304,334740.7826
95094,4,1235660.3783,308915.094575
96312,4,737984.7598,184496.18995
96988,4,1395314.4812,348828.6203
98818,10,2692629.7886,269262.97886
14409,6,1026437.3313,171072.88855
20875,6,1867687.2986,311281.216433333
25671,3,1092778.8189,364259.6063
29238,4,607315.1378,151828.78445
30983,9,1914918.455,212768.717222222
31355,6,535651.953,89275.3255
38798,5,2290351.3126,458070.26252
46950,4,3095420.5029,773855.125725
48445,7,2342612.5089,334658.929842857
51618,8,2050634.6951,256329.3368875
54744,5,785273.8379,157054.76758
57851,3,1041708.255,347236.085
62377,4,909923.7227,227480.930675
62597,4,684932.9656,171233.2414
65090,5,851750.6789,170350.13578
66686,8,1374544.7092,171818.08865
69224,7,2007439.6574,286777.093914286
69465,6,1672455.4874,278742.581233333
71704,3,729878.9158,243292.971933333
74925,3,402432.9708,134144.3236
76193,5,1316931.9164,263386.38328
78474,5,1543850.5141,308770.10282
79019,2,613113.219,306556.6095
80558,3,525761.668,175253.889333333
85520,6,1346724.1449,224454.02415
88298,7,1982041.2017,283148.7431
91623,4,763566.2017,190891.550425
95709,8,1998792.7691,249849.0961375
96966,4,961502.6674,240375.66685
12800,4,943367.3479,235841.836975
13288,9,1290458.4954,143384.277266667
14418,7,2719747.005,388535.286428571
20176,8,2193305.2416,274163.1552
20569,5,2524146.8706,504829.37412
23176,3,1183359.6528,394453.2176
39403,3,1326939.757,442313.252333333
41580,6,1175321.6976,195886.9496
